id_cliente,nombre,email,genero,fecha_nacimiento,ciudad,segmento,motivo_rechazo
839,Diego Vasquez Cruz,diego.vasquez.cruz6@seguro.sv,Femenino,,San Miguel,vip,fechaNacimiento_vacio
840,Diego Hernandez Gomez,diego.hernandez.gomez0@seguro.sv,Masculino,,San Miguel,No especificado,fechaNacimiento_vacio
841,Sofia Torres Ramirez,sofia.torres.ramirez1@seguro.sv,Masculino,,Santa Ana,regular,fechaNacimiento_vacio
842,Marta Gomez Lopez,marta.gomez.lopez2@mail.com,,,La Libertad,vip,genero_vacio;fechaNacimiento_vacio
843,Valeria Torres Vasquez,valeria.torres.vasquez3@correo.com,,,Sonsonate,vip,genero_vacio;fechaNacimiento_vacio
844,Fernanda Santos Gomez,fernanda.santos.gomez4@gmail.com,Femenino,,Santa Ana,premium,fechaNacimiento_vacio
845,Marta Aguilar Garcia,marta.aguilar.garcia5@gmail.com,,,Sonsonate,No especificado,genero_vacio;fechaNacimiento_vacio
846,Jorge Lopez Cruz,jorge.lopez.cruz6@mail.com,Femenino,,La Libertad,No especificado,fechaNacimiento_vacio
847,Maria Martinez Perez,maria.martinez.perez0@correo.com,Femenino,,Santa Ana,premium,fechaNacimiento_vacio
848,Karla Chavez Reyes,karla.chavez.reyes1@mail.com,Masculino,,San Miguel,premium,fechaNacimiento_vacio
849,Marta Reyes Cruz,marta.reyes.cruz2@correo.com,Masculino,,Sonsonate,No especificado,fechaNacimiento_vacio
850,Marta Gomez Chavez,marta.gomez.chavez3@correo.com,Femenino,,Santa Ana,vip,fechaNacimiento_vacio
851,Carmen Santos Ortiz,carmen.santos.ortiz4@correo.com,Masculino,,La Libertad,regular,fechaNacimiento_vacio
852,Carmen Ramirez Cruz,carmen.ramirez.cruz5@correo.com,Femenino,,Sonsonate,premium,fechaNacimiento_vacio
853,Valeria Aguilar Garcia,valeria.aguilar.garcia6@correo.com,,,La Libertad,No especificado,genero_vacio;fechaNacimiento_vacio
854,Andres Perez Aguilar,andres.perez.aguilar0@seguro.sv,Masculino,,Sonsonate,premium,fechaNacimiento_vacio
855,Fernanda Gomez Flores,fernanda.gomez.flores1@seguro.sv,Femenino,,Sonsonate,pyme,fechaNacimiento_vacio
856,Maria Reyes Perez,maria.reyes.perez2@correo.com,Masculino,,San Salvador,regular,fechaNacimiento_vacio
857,Ricardo Morales Rojas,ricardo.morales.rojas3@example.com,,,San Miguel,vip,genero_vacio;fechaNacimiento_vacio
858,Andres Martinez Hernandez,andres.martinez.hernandez4@correo.com,Masculino,,San Miguel,No especificado,fechaNacimiento_vacio
859,Ricardo Vasquez Martinez,ricardo.vasquez.martinez5@seguro.sv,Masculino,,La Libertad,regular,fechaNacimiento_vacio
860,Ana Perez Flores,ana.perez.flores6@correo.com,Femenino,,Sonsonate,premium,fechaNacimiento_vacio
861,Ana Hernandez Garcia,ana.hernandez.garcia0@seguro.sv,,1997-10-23,San Salvador,premium,genero_vacio
862,Andres Gomez Rojas,andres.gomez.rojas1@gmail.com,Masculino,,Sonsonate,pyme,fechaNacimiento_vacio
863,Maria Hernandez Santos,maria.hernandez.santos2@correo.com,Femenino,,La Libertad,vip,fechaNacimiento_vacio
864,Carmen Aguilar Lopez,carmen.aguilar.lopez3@seguro.sv,Masculino,,San Miguel,premium,fechaNacimiento_vacio
866,Sofia Gomez Ramirez,sofia.gomez.ramirez5@correo.com,Femenino,,La Libertad,vip,fechaNacimiento_vacio
867,Carmen Garcia Castillo,carmen.garcia.castillo6@example.com,Masculino,,San Salvador,premium,fechaNacimiento_vacio
869,Daniela Lopez Morales,daniela.lopez.morales1@example.com,,,San Miguel,pyme,genero_vacio;fechaNacimiento_vacio
870,Marta Vasquez Reyes,marta.vasquez.reyes2@example.com,Masculino,,La Libertad,vip,fechaNacimiento_vacio
871,Pedro Reyes Hernandez,pedro.reyes.hernandez3@seguro.sv,Femenino,,Sonsonate,No especificado,fechaNacimiento_vacio
872,Valeria Cruz Vasquez,valeria.cruz.vasquez4@seguro.sv,Masculino,,Santa Ana,regular,fechaNacimiento_vacio
874,Maria Vasquez Rojas,maria.vasquez.rojas6@mail.com,,,Sonsonate,premium,genero_vacio;fechaNacimiento_vacio
876,Jose Aguilar Ortiz,jose.aguilar.ortiz1@correo.com,Masculino,,San Salvador,vip,fechaNacimiento_vacio
877,Carmen Reyes Morales,carmen.reyes.morales2@example.com,Masculino,,San Salvador,No especificado,fechaNacimiento_vacio
878,Ricardo Garcia Reyes,ricardo.garcia.reyes3@gmail.com,Masculino,,La Libertad,No especificado,fechaNacimiento_vacio
879,Andres Cruz Cruz,andres.cruz.cruz4@mail.com,Masculino,,San Miguel,premium,fechaNacimiento_vacio
880,Jose Santos Vasquez,jose.santos.vasquez5@seguro.sv,Femenino,,San Miguel,No especificado,fechaNacimiento_vacio
881,Fernanda Ramirez Morales,fernanda.ramirez.morales6@example.com,Masculino,,Sonsonate,No especificado,fechaNacimiento_vacio
882,Diego Hernandez Morales,diego.hernandez.morales0@seguro.sv,Femenino,,San Miguel,pyme,fechaNacimiento_vacio
883,Paula Perez Torres,paula.perez.torres1@mail.com,Femenino,,San Miguel,vip,fechaNacimiento_vacio
884,Valeria Santos Aguilar,valeria.santos.aguilar2@seguro.sv,Femenino,,San Salvador,premium,fechaNacimiento_vacio
885,Sofia Cruz Martinez,sofia.cruz.martinez3@seguro.sv,,,Santa Ana,No especificado,genero_vacio;fechaNacimiento_vacio
886,Lucia Reyes Rojas,lucia.reyes.rojas4@example.com,,,San Salvador,regular,genero_vacio;fechaNacimiento_vacio
887,Carlos Ramirez Ortiz,carlos.ramirez.ortiz5@example.com,Femenino,,San Miguel,premium,fechaNacimiento_vacio
888,Jorge Perez Chavez,jorge.perez.chavez6@correo.com,Masculino,,Santa Ana,regular,fechaNacimiento_vacio
889,Jorge Hernandez Perez,jorge.hernandez.perez0@seguro.sv,Masculino,,San Salvador,regular,fechaNacimiento_vacio
890,Ricardo Gomez Martinez,ricardo.gomez.martinez1@example.com,Femenino,,Santa Ana,premium,fechaNacimiento_vacio
891,Juan Hernandez Cruz,juan.hernandez.cruz2@gmail.com,Femenino,,San Salvador,pyme,fechaNacimiento_vacio
892,Valeria Chavez Vasquez,valeria.chavez.vasquez3@mail.com,Masculino,,Sonsonate,vip,fechaNacimiento_vacio
893,Jorge Santos Santos,jorge.santos.santos4@mail.com,Femenino,,La Libertad,pyme,fechaNacimiento_vacio
894,Carlos Santos Perez,carlos.santos.perez5@gmail.com,Femenino,,San Salvador,No especificado,fechaNacimiento_vacio
895,Fernanda Mendoza Aguilar,fernanda.mendoza.aguilar6@gmail.com,Masculino,,Santa Ana,premium,fechaNacimiento_vacio
896,Karla Gomez Lopez,karla.gomez.lopez0@example.com,Masculino,,Santa Ana,premium,fechaNacimiento_vacio
897,Carmen Garcia Ortiz,carmen.garcia.ortiz1@mail.com,Masculino,,Sonsonate,regular,fechaNacimiento_vacio
899,Ricardo Reyes Mendoza,ricardo.reyes.mendoza3@gmail.com,Masculino,,San Salvador,vip,fechaNacimiento_vacio
900,Sofia Perez Castillo,sofia.perez.castillo4@gmail.com,Masculino,,Sonsonate,regular,fechaNacimiento_vacio
901,Luis Torres Rojas,luis.torres.rojas5@example.com,,,La Libertad,vip,genero_vacio;fechaNacimiento_vacio
902,Valeria Rojas Perez,valeria.rojas.perez6@example.com,Masculino,,San Miguel,No especificado,fechaNacimiento_vacio
903,Karla Gomez Rojas,karla.gomez.rojas0@seguro.sv,,,Sonsonate,vip,genero_vacio;fechaNacimiento_vacio
904,Valeria Hernandez Ortiz,valeria.hernandez.ortiz1@seguro.sv,Masculino,,San Salvador,regular,fechaNacimiento_vacio
905,Valeria Perez Cruz,valeria.perez.cruz2@seguro.sv,Masculino,,Santa Ana,regular,fechaNacimiento_vacio
908,Ricardo Santos Perez,ricardo.santos.perez5@correo.com,Masculino,,Santa Ana,No especificado,fechaNacimiento_vacio
909,Valeria Martinez Vasquez,valeria.martinez.vasquez6@gmail.com,,,Santa Ana,regular,genero_vacio;fechaNacimiento_vacio
910,Paula Mendoza Castillo,paula.mendoza.castillo0@gmail.com,Masculino,,San Salvador,pyme,fechaNacimiento_vacio
912,Fernanda Aguilar Lopez,fernanda.aguilar.lopez2@correo.com,,,Sonsonate,vip,genero_vacio;fechaNacimiento_vacio
913,Lucia Lopez Torres,lucia.lopez.torres3@mail.com,,1957-01-22,San Miguel,No especificado,genero_vacio
914,Karla Martinez Torres,karla.martinez.torres4@gmail.com,Masculino,,San Salvador,premium,fechaNacimiento_vacio
915,Daniela Vasquez Martinez,daniela.vasquez.martinez5@correo.com,Femenino,,San Miguel,No especificado,fechaNacimiento_vacio
917,Daniela Martinez Chavez,daniela.martinez.chavez0@mail.com,Femenino,,Sonsonate,regular,fechaNacimiento_vacio
918,Carlos Vasquez Hernandez,carlos.vasquez.hernandez1@correo.com,,,San Salvador,pyme,genero_vacio;fechaNacimiento_vacio
919,Ricardo Ramirez Garcia,ricardo.ramirez.garcia2@correo.com,,,La Libertad,premium,genero_vacio;fechaNacimiento_vacio
920,Valeria Cruz Aguilar,valeria.cruz.aguilar3@example.com,,,Sonsonate,vip,genero_vacio;fechaNacimiento_vacio
921,Paula Chavez Gomez,paula.chavez.gomez4@seguro.sv,Femenino,,Santa Ana,premium,fechaNacimiento_vacio
922,Carlos Martinez Perez,carlos.martinez.perez5@example.com,Femenino,,Santa Ana,regular,fechaNacimiento_vacio
923,Jose Rojas Aguilar,jose.rojas.aguilar6@correo.com,Femenino,,Sonsonate,premium,fechaNacimiento_vacio
924,Jose Hernandez Lopez,jose.hernandez.lopez0@gmail.com,Femenino,,San Salvador,pyme,fechaNacimiento_vacio
925,Karla Lopez Rojas,karla.lopez.rojas1@seguro.sv,Masculino,,Santa Ana,premium,fechaNacimiento_vacio
926,Daniela Gomez Cruz,daniela.gomez.cruz2@example.com,Masculino,,Santa Ana,vip,fechaNacimiento_vacio
927,Daniela Torres Gomez,daniela.torres.gomez3@gmail.com,Masculino,,Santa Ana,premium,fechaNacimiento_vacio
929,Lucia Rojas Mendoza,lucia.rojas.mendoza5@correo.com,Masculino,,La Libertad,vip,fechaNacimiento_vacio
930,Daniela Rojas Martinez,daniela.rojas.martinez6@example.com,Femenino,,La Libertad,regular,fechaNacimiento_vacio
931,Juan Gomez Martinez,juan.gomez.martinez0@example.com,Masculino,,La Libertad,No especificado,fechaNacimiento_vacio
932,Jose Rojas Gomez,jose.rojas.gomez1@example.com,Femenino,,San Salvador,vip,fechaNacimiento_vacio
935,Sofia Ramirez Chavez,sofia.ramirez.chavez4@gmail.com,Femenino,,San Miguel,premium,fechaNacimiento_vacio
937,Jose Rojas Garcia,jose.rojas.garcia6@gmail.com,Femenino,,Sonsonate,premium,fechaNacimiento_vacio
938,Carlos Martinez Santos,carlos.martinez.santos0@correo.com,,,Sonsonate,vip,genero_vacio;fechaNacimiento_vacio
939,Carmen Chavez Mendoza,carmen.chavez.mendoza1@seguro.sv,,1974-06-18,San Miguel,premium,genero_vacio
940,Ana Gomez Santos,ana.gomez.santos2@mail.com,Masculino,,Sonsonate,regular,fechaNacimiento_vacio
941,Carlos Cruz Castillo,carlos.cruz.castillo3@mail.com,Femenino,,San Salvador,premium,fechaNacimiento_vacio
942,Carlos Martinez Perez,carlos.martinez.perez4@example.com,Femenino,,Santa Ana,vip,fechaNacimiento_vacio
943,Ana Vasquez Torres,ana.vasquez.torres5@gmail.com,Femenino,,La Libertad,regular,fechaNacimiento_vacio
944,Marta Martinez Lopez,marta.martinez.lopez6@example.com,Femenino,,San Salvador,No especificado,fechaNacimiento_vacio
945,Jose Morales Flores,jose.morales.flores0@gmail.com,Masculino,,Santa Ana,regular,fechaNacimiento_vacio
946,Sofia Santos Morales,sofia.santos.morales1@seguro.sv,Femenino,,La Libertad,pyme,fechaNacimiento_vacio
947,Carmen Chavez Gomez,carmen.chavez.gomez2@seguro.sv,Femenino,,San Salvador,premium,fechaNacimiento_vacio
948,Carmen Morales Torres,carmen.morales.torres3@mail.com,,,La Libertad,vip,genero_vacio;fechaNacimiento_vacio
949,Daniela Perez Lopez,daniela.perez.lopez4@seguro.sv,Femenino,,San Salvador,premium,fechaNacimiento_vacio
950,Diego Garcia Flores,diego.garcia.flores5@gmail.com,Femenino,,San Salvador,regular,fechaNacimiento_vacio
951,Maria Ramirez Perez,maria.ramirez.perez6@seguro.sv,Femenino,,San Miguel,premium,fechaNacimiento_vacio
952,Diego Martinez Ortiz,diego.martinez.ortiz0@gmail.com,Masculino,,San Salvador,No especificado,fechaNacimiento_vacio
953,Carlos Hernandez Mendoza,carlos.hernandez.mendoza1@correo.com,Femenino,,La Libertad,premium,fechaNacimiento_vacio
954,Pedro Castillo Cruz,pedro.castillo.cruz2@mail.com,,,San Salvador,vip,genero_vacio;fechaNacimiento_vacio
955,Carlos Vasquez Garcia,carlos.vasquez.garcia3@example.com,Masculino,,Sonsonate,premium,fechaNacimiento_vacio
956,Andres Mendoza Reyes,andres.mendoza.reyes4@seguro.sv,Femenino,,Sonsonate,regular,fechaNacimiento_vacio
957,Jose Flores Aguilar,jose.flores.aguilar5@example.com,Masculino,,Santa Ana,regular,fechaNacimiento_vacio
958,Luis Morales Chavez,luis.morales.chavez6@seguro.sv,Masculino,,Sonsonate,regular,fechaNacimiento_vacio
959,Luis Garcia Reyes,luis.garcia.reyes0@seguro.sv,Femenino,,La Libertad,pyme,fechaNacimiento_vacio
960,Andres Torres Reyes,andres.torres.reyes1@correo.com,,,Sonsonate,No especificado,genero_vacio;fechaNacimiento_vacio
962,Diego Garcia Cruz,diego.garcia.cruz3@gmail.com,,,San Salvador,regular,genero_vacio;fechaNacimiento_vacio
963,Pedro Perez Castillo,pedro.perez.castillo4@gmail.com,,,Santa Ana,vip,genero_vacio;fechaNacimiento_vacio
964,Luis Hernandez Perez,luis.hernandez.perez5@seguro.sv,Femenino,,San Salvador,vip,fechaNacimiento_vacio
965,Ricardo Torres Gomez,ricardo.torres.gomez6@correo.com,Masculino,,San Salvador,No especificado,fechaNacimiento_vacio
966,Andres Perez Gomez,andres.perez.gomez0@gmail.com,Femenino,,La Libertad,pyme,fechaNacimiento_vacio
967,Ana Castillo Hernandez,ana.castillo.hernandez1@mail.com,Femenino,,Sonsonate,vip,fechaNacimiento_vacio
969,Carmen Flores Garcia,carmen.flores.garcia3@correo.com,Masculino,,Sonsonate,premium,fechaNacimiento_vacio
970,Lucia Gomez Ortiz,lucia.gomez.ortiz4@seguro.sv,,,La Libertad,premium,genero_vacio;fechaNacimiento_vacio
971,Juan Vasquez Rojas,juan.vasquez.rojas5@mail.com,Masculino,,Sonsonate,vip,fechaNacimiento_vacio
972,Diego Castillo Gomez,diego.castillo.gomez6@correo.com,Femenino,,San Miguel,No especificado,fechaNacimiento_vacio
973,Sofia Martinez Cruz,sofia.martinez.cruz0@gmail.com,Femenino,,Sonsonate,vip,fechaNacimiento_vacio
974,Juan Reyes Garcia,juan.reyes.garcia1@example.com,,2030-06-25,Santa Ana,pyme,genero_vacio
976,Lucia Aguilar Santos,lucia.aguilar.santos3@correo.com,Masculino,,San Salvador,premium,fechaNacimiento_vacio
978,Marta Castillo Vasquez,marta.castillo.vasquez5@seguro.sv,Femenino,,Santa Ana,No especificado,fechaNacimiento_vacio
979,Karla Garcia Perez,karla.garcia.perez6@seguro.sv,Masculino,,Santa Ana,No especificado,fechaNacimiento_vacio
980,Maria Aguilar Hernandez,maria.aguilar.hernandez0@example.com,Femenino,,San Miguel,regular,fechaNacimiento_vacio
981,Pedro Garcia Garcia,pedro.garcia.garcia1@seguro.sv,Femenino,,San Miguel,premium,fechaNacimiento_vacio
982,Jose Santos Aguilar,jose.santos.aguilar2@example.com,,,Sonsonate,pyme,genero_vacio;fechaNacimiento_vacio
983,Pedro Mendoza Torres,pedro.mendoza.torres3@seguro.sv,Masculino,,San Miguel,No especificado,fechaNacimiento_vacio
984,Juan Cruz Ortiz,juan.cruz.ortiz4@mail.com,Femenino,,Santa Ana,pyme,fechaNacimiento_vacio
985,Maria Cruz Morales,maria.cruz.morales5@example.com,,,Sonsonate,vip,genero_vacio;fechaNacimiento_vacio
986,Maria Gomez Hernandez,maria.gomez.hernandez6@correo.com,,,San Salvador,regular,genero_vacio;fechaNacimiento_vacio
987,Karla Aguilar Ramirez,karla.aguilar.ramirez0@mail.com,Femenino,,San Salvador,premium,fechaNacimiento_vacio
988,Ricardo Perez Ramirez,ricardo.perez.ramirez1@gmail.com,,,San Miguel,pyme,genero_vacio;fechaNacimiento_vacio
989,Sofia Martinez Ramirez,sofia.martinez.ramirez2@seguro.sv,Femenino,,Santa Ana,premium,fechaNacimiento_vacio
990,Maria Flores Morales,maria.flores.morales3@seguro.sv,,1947-05-01,Santa Ana,premium,genero_vacio
991,Juan Garcia Rojas,juan.garcia.rojas4@example.com,Femenino,,San Miguel,pyme,fechaNacimiento_vacio
992,Ricardo Ortiz Gomez,ricardo.ortiz.gomez5@gmail.com,,,Sonsonate,premium,genero_vacio;fechaNacimiento_vacio
993,Maria Santos Torres,maria.santos.torres6@example.com,Femenino,,La Libertad,pyme,fechaNacimiento_vacio
994,Marta Hernandez Rojas,marta.hernandez.rojas0@mail.com,,,La Libertad,vip,genero_vacio;fechaNacimiento_vacio
995,Juan Ramirez Ramirez,juan.ramirez.ramirez1@correo.com,Femenino,,Santa Ana,premium,fechaNacimiento_vacio
996,Sofia Santos Lopez,sofia.santos.lopez2@mail.com,Femenino,,Sonsonate,pyme,fechaNacimiento_vacio
997,Paula Rojas Rojas,paula.rojas.rojas3@gmail.com,,1971-07-22,San Miguel,premium,genero_vacio
998,Paula Rojas Vasquez,paula.rojas.vasquez4@correo.com,Masculino,,La Libertad,pyme,fechaNacimiento_vacio
999,Carlos Torres Hernandez,carlos.torres.hernandez5@mail.com,Masculino,,Sonsonate,vip,fechaNacimiento_vacio
1000,Ricardo Torres Ortiz,ricardo.torres.ortiz6@gmail.com,Femenino,,San Miguel,premium,fechaNacimiento_vacio
1001,Diego Chavez Ortiz,diego.chavez.ortiz0@seguro.sv,Masculino,,La Libertad,pyme,fechaNacimiento_vacio
1002,Ana Vasquez Cruz,ana.vasquez.cruz1@example.com,Femenino,,Santa Ana,pyme,fechaNacimiento_vacio
1003,Juan Lopez Lopez,juan.lopez.lopez2@gmail.com,Femenino,,San Miguel,No especificado,fechaNacimiento_vacio
1005,Carmen Morales Reyes,carmen.morales.reyes4@correo.com,Masculino,,Sonsonate,No especificado,fechaNacimiento_vacio
1006,Lucia Flores Ortiz,lucia.flores.ortiz5@correo.com,Masculino,,San Salvador,vip,fechaNacimiento_vacio
1007,Jorge Perez Lopez,jorge.perez.lopez6@mail.com,Femenino,,San Salvador,pyme,fechaNacimiento_vacio
1009,Juan Flores Garcia,juan.flores.garcia1@gmail.com,Masculino,,La Libertad,vip,fechaNacimiento_vacio
1010,Jose Perez Castillo,jose.perez.castillo2@mail.com,Masculino,,San Miguel,pyme,fechaNacimiento_vacio
1011,Jose Aguilar Lopez,jose.aguilar.lopez3@mail.com,Masculino,,La Libertad,pyme,fechaNacimiento_vacio
1013,Pedro Aguilar Torres,pedro.aguilar.torres5@correo.com,Masculino,,San Salvador,No especificado,fechaNacimiento_vacio
1014,Ana Ortiz Lopez,ana.ortiz.lopez6@correo.com,Masculino,,San Salvador,vip,fechaNacimiento_vacio
1015,Marta Perez Cruz,marta.perez.cruz0@correo.com,Femenino,,La Libertad,vip,fechaNacimiento_vacio
1016,Pedro Ortiz Castillo,pedro.ortiz.castillo1@seguro.sv,,1981-11-25,La Libertad,regular,genero_vacio
1017,Carmen Ramirez Flores,carmen.ramirez.flores2@gmail.com,Femenino,,Santa Ana,pyme,fechaNacimiento_vacio
1018,Paula Rojas Torres,paula.rojas.torres3@example.com,Femenino,,Sonsonate,pyme,fechaNacimiento_vacio
1019,Sofia Santos Vasquez,sofia.santos.vasquez4@mail.com,,,San Salvador,regular,genero_vacio;fechaNacimiento_vacio
1020,Jorge Rojas Castillo,jorge.rojas.castillo5@gmail.com,Femenino,,San Salvador,premium,fechaNacimiento_vacio
1021,Marta Rojas Gomez,marta.rojas.gomez6@correo.com,Masculino,,San Miguel,regular,fechaNacimiento_vacio
1022,Jose Lopez Reyes,jose.lopez.reyes0@example.com,Masculino,,Sonsonate,premium,fechaNacimiento_vacio
1023,Fernanda Garcia Morales,fernanda.garcia.morales1@gmail.com,Masculino,,Sonsonate,No especificado,fechaNacimiento_vacio
1024,Maria Santos Rojas,maria.santos.rojas2@example.com,Femenino,,Santa Ana,pyme,fechaNacimiento_vacio
1026,Diego Santos Lopez,diego.santos.lopez4@gmail.com,Femenino,,San Miguel,pyme,fechaNacimiento_vacio
1027,Juan Ortiz Mendoza,juan.ortiz.mendoza5@mail.com,Masculino,,San Salvador,regular,fechaNacimiento_vacio
1028,Valeria Reyes Vasquez,valeria.reyes.vasquez6@example.com,,1975-12-01,San Salvador,regular,genero_vacio
1029,Paula Aguilar Hernandez,paula.aguilar.hernandez0@mail.com,Femenino,,San Salvador,premium,fechaNacimiento_vacio
1031,Juan Hernandez Martinez,juan.hernandez.martinez2@example.com,Femenino,,San Miguel,premium,fechaNacimiento_vacio
1032,Jorge Chavez Hernandez,jorge.chavez.hernandez3@correo.com,Femenino,,La Libertad,No especificado,fechaNacimiento_vacio
1033,Daniela Cruz Santos,daniela.cruz.santos4@example.com,Femenino,,Santa Ana,regular,fechaNacimiento_vacio
1034,Carlos Garcia Vasquez,carlos.garcia.vasquez5@correo.com,Masculino,,San Salvador,pyme,fechaNacimiento_vacio
1035,Juan Ramirez Lopez,juan.ramirez.lopez6@seguro.sv,Masculino,,San Salvador,premium,fechaNacimiento_vacio
1036,Jorge Mendoza Mendoza,jorge.mendoza.mendoza0@example.com,,,Sonsonate,premium,genero_vacio;fechaNacimiento_vacio
1037,Diego Vasquez Morales,diego.vasquez.morales1@gmail.com,Masculino,,Santa Ana,regular,fechaNacimiento_vacio
1038,Andres Gomez Castillo,andres.gomez.castillo2@correo.com,,,San Salvador,vip,genero_vacio;fechaNacimiento_vacio
1039,Paula Gomez Flores,paula.gomez.flores3@gmail.com,,,San Miguel,No especificado,genero_vacio;fechaNacimiento_vacio
1040,Maria Vasquez Rojas,maria.vasquez.rojas4@gmail.com,,1959-01-09,San Miguel,pyme,genero_vacio
1041,Valeria Vasquez Hernandez,valeria.vasquez.hernandez5@seguro.sv,Masculino,,Santa Ana,premium,fechaNacimiento_vacio
1042,Karla Flores Mendoza,karla.flores.mendoza6@seguro.sv,Masculino,,Santa Ana,premium,fechaNacimiento_vacio
1043,Jose Martinez Martinez,jose.martinez.martinez0@mail.com,Masculino,,San Miguel,No especificado,fechaNacimiento_vacio
1044,Lucia Morales Morales,lucia.morales.morales1@example.com,,,Santa Ana,regular,genero_vacio;fechaNacimiento_vacio
1045,Carlos Torres Castillo,carlos.torres.castillo2@gmail.com,,,Santa Ana,regular,genero_vacio;fechaNacimiento_vacio
1046,Maria Gomez Gomez,maria.gomez.gomez3@correo.com,Femenino,,La Libertad,vip,fechaNacimiento_vacio
1047,Carmen Flores Garcia,carmen.flores.garcia4@mail.com,Femenino,,La Libertad,vip,fechaNacimiento_vacio
1048,Ricardo Cruz Aguilar,ricardo.cruz.aguilar5@mail.com,Femenino,,Santa Ana,No especificado,fechaNacimiento_vacio
1049,Carmen Perez Hernandez,carmen.perez.hernandez6@example.com,,,San Miguel,regular,genero_vacio;fechaNacimiento_vacio
